,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
11,1791.0501832369362,1832.6627508736437,1802.890002892011,1731.6980047671166,1505.051931440607,1960.084254996834,1890.3703927880904,1091.3235767799997,1582.8907065228027,1545.0702401240442,196.12444160234773,0.0,1312.128283258259,1228.2720862758786,1318.0423582504527,1201.6575413714693,1555.1511463931342,1133.3075504397164,1726.4850613816382,141.66589051465147,711.4760439231612,782.2916076746415,2058.8535886582063
12,2134.70309880313,1905.9983620356322,2697.1385822395073,2133.262701296467,1931.0272255738873,2334.9754227575404,1970.0809372486797,2129.3371977682045,1898.540335348669,1836.8509213920936,1355.7643843178387,1312.1282832585525,0.0,83.86796336741175,40.22849214335036,1010.8680910469258,1630.105240358042,350.996078499737,1658.696954921991,1395.3619312257872,1357.919965064692,1258.9991492546853,2338.1663805206076
13,2088.752524976144,1875.3828853374796,2630.334818161054,2084.207148039607,1878.3619371867921,2289.2970196015385,1937.4287258118438,2054.232500306161,1851.2086339750406,1789.9244063723029,1273.033354096078,1228.2720862759495,83.86796336742235,0.0,97.13109603802764,971.3079814619053,1592.183774121156,306.02994038229804,1633.1502153445538,1311.7034550468543,1285.9091559287008,1190.7609364871248,2297.8167634912866
14,2104.42689389391,1944.713088737769,2724.892870929549,2104.202133798201,1903.5758942261443,2304.545173747384,1935.598703197106,2151.2643748890896,1868.870422534566,1807.0470667780314,1367.2705035593879,1318.0423582504188,40.228492143310525,97.13109603763579,0.0,979.0042522806874,1597.2620519152968,323.8383207490862,1697.9997881434806,1397.8559408150481,1342.5416606189542,1240.7698206704727,2305.876538910065
15,1128.290100430109,2642.3036648626558,2983.9337626286233,1134.506421842352,949.4794198069095,1327.6323374709668,971.3607746258342,2286.913539868634,896.3497370947044,834.002297576725,1368.4531506303074,1201.6575413711944,1010.8680910469315,971.3079814619244,979.0042522806694,0.0,620.9494105887859,665.2780830424111,2440.5533967856704,1176.302449194729,695.6656333006379,553.1955905336741,1327.395578102547
16,540.6439541967475,3196.5662334040994,3350.2800466526783,574.2481976435752,469.77247588676755,730.7507719131631,364.05534840060426,2629.539780562241,347.74495953181867,293.66467310545266,1747.0791013395938,1555.151146393194,1630.1052403581564,1592.1837741212262,1597.2620519153295,620.9494105888532,0.0,1286.1663293375411,3012.327541597792,1478.081893123878,861.254044271742,772.8610148581836,709.8017497181462
17,1784.8566427359158,2098.745343178329,2709.2175636956463,1782.4502263782438,1580.171290001233,1985.2762305937476,1632.3904456154924,2081.8223303356117,1548.1345056041093,1486.5721812379606,1223.1549887930564,1133.307550439757,350.99607849947284,306.0299403823313,323.838320749294,665.2780830423495,1286.1663293375545,0.0,1870.7207383643345,1187.6573023327755,1039.8442252387795,929.435212769461,1991.9680214291934
18,3397.279364306615,269.71054280420833,1620.9726034866785,3358.0135622557473,3127.303619321818,3586.9792342158335,3376.3554863798963,1512.3069503364604,3163.9425723649524,3112.3677765930042,1568.1963835668348,1726.4850613816232,1658.6969549219539,1633.1502153445151,1697.9997881434892,2440.553396785703,3012.3275415978173,1870.7207383642376,0.0,1866.873698884977,2332.2176094652386,2332.083103583498,3650.9318004569955
19,1681.7826422657429,1969.2273289875225,1872.2338677528091,1618.6986978168538,1394.9438125327017,1845.466196600785,1802.7331317727062,1151.9071115653992,1480.8971985523076,1446.441677973504,315.722520582034,141.66589051451626,1395.3619312258957,1311.7034550472729,1397.8559408150059,1176.3024491944245,1478.0818931236176,1187.6573023327994,1866.8736988849278,0.0,620.228632041406,710.3581713410857,1950.4006280245583
20,1089.151061566843,2477.333878349488,2491.302305180036,1037.4378017877582,806.9941538819966,1267.610234642745,1182.7146187524531,1769.3710897092992,873.4830175007594,834.0013201760837,907.3674123863992,711.4760439230674,1357.9199650644603,1285.9091559285016,1342.5416606187596,695.6656333004711,861.254044271775,1039.8442252390798,2332.217609465241,620.2286320414873,0.0,142.62620827348377,1354.6184966853493
21,1066.651041524069,2490.3975709833026,2580.2125214830926,1026.0578746717542,795.6804505409582,1254.9000618316654,1112.798208471749,1861.7249613903327,837.9432199220655,791.0672170033844,974.5876696816637,782.2916076744038,1258.9991492548245,1190.7609364872878,1240.7698206708505,553.1955905333757,772.8610148582795,929.4352127697329,2332.083103583523,710.3581713413513,142.62620827357523,0.0,1325.3844226390856
22,268.8127559233959,3815.289221787734,3778.567498252359,342.7477632643034,555.7048331938639,171.48056297894453,424.02627040720114,3057.9370709380287,487.73815843828083,538.6763151786382,2254.6496524774725,2058.8535886582913,2338.166380520698,2297.8167634913966,2305.876538909893,1327.3955781025281,709.8017497181582,1991.9680214291377,3650.9318004570027,1950.4006280246097,1354.618496685315,1325.3844226390913,0.0
